Auction Type,Auction ID,Lot Number,Estimate,Sale,Emperor,Denomination,Diameter,Weight,Orientation,Mint,RIC,Grade,Broad Flan,Lusterous,Toned,Attractively Toned,Cabinet Toning,Quality Portrait,Rare,Centered,Off Center,Marks,Deposits,Flan Flaw,Hairlines,Die Break,Surface Flaws,Roughness,Tooled,Die Rust,Corrosion,Porosity,Scratches,Edge Test,Surface Test,Edge Splits,PVC Residue,Weak Strike,Edge Chip
PA,CNG 70,Lot: 649,200,170,Nero,Denarius,NA,NA,NA,NA,RIC I 47,VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0 
PA,CNG 69,Lot: 1540,750,600,Nero,Denarius,NA,NA,NA,NA,RIC I 64,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton VIII,Lot: 1100,1500,2600,Nero,Denarius,NA,NA,NA,NA,RIC I 47,EF,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,Triton VIII,Lot: 1101,1000,850,Nero,Denarius,NA,NA,NA,NA,RIC I 47,EF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton VIII,Lot: 1102,2000,2800,Nero,Denarius,NA,NA,NA,NA,RIC I 53,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton VIII,Lot: 1104,1000,900,Nero,Denarius,NA,NA,NA,NA,RIC I 57,EF,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 67,Lot: 1337,1000,800,Nero,Denarius,NA,NA,NA,NA,RIC I 68,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 66,Lot: 1375,500,400,Nero,Denarius,NA,NA,NA,NA,RIC I 53,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 66,Lot: 1378,500,400,Nero,Denarius,NA,NA,NA,NA,RIC I 60,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 66,Lot: 1379,200,225,Nero,Denarius,NA,NA,NA,NA,RIC I 60,Fine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 66,Lot: 1380,400,340,Nero,Denarius,NA,NA,NA,NA,RIC I 62,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 66,Lot: 1381,1500,1200,Nero,Denarius,NA,NA,NA,NA,RIC I 67,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton VII,Lot: 869,5000,5000,Nero,Denarius,NA,NA,NA,NA,RIC I 53,Superb EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton VII,Lot: 870,1250,1250,Nero,Denarius,NA,NA,NA,NA,RIC I 53,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 64,Lot: 990,1500,2300,Nero,Denarius,NA,NA,NA,NA,RIC I 45,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 64,Lot: 991,1000,600,Nero,Denarius,NA,NA,NA,NA,RIC I 47,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 64,Lot: 992,750,500,Nero,Denarius,NA,NA,NA,NA,RIC I 60,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 64,Lot: 994,1000,900,Nero,Denarius,NA,NA,NA,NA,RIC I 62,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 64,Lot: 995,400,288,Nero,Denarius,NA,NA,NA,NA,RIC I 62,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 63,Lot: 1241,500,525,Nero,Denarius,NA,NA,NA,NA,RIC I 24,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 63,Lot: 1242,500,800,Nero,Denarius,NA,NA,NA,NA,RIC I 28,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 63,Lot: 1244,300,285,Nero,Denarius,NA,NA,NA,NA,RIC I 53,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 63,Lot: 1248,300,300,Nero,Denarius,NA,NA,NA,NA,RIC I 60,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,Triton VI,Lot: 822,1500,1800,Nero,Denarius,NA,NA,NA,NA,RIC I 53,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 61,Lot: 1656,500,500,Nero,Denarius,NA,NA,NA,NA,RIC I 62,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 61,Lot: 1657,1000,1000,Nero,Denarius,NA,NA,NA,NA,RIC I 67,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 60,Lot: 1533,1500,1500,Nero,Denarius,NA,NA,NA,NA,RIC I 53,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 60,Lot: 1534,300,350,Nero,Denarius,NA,NA,NA,NA,RIC I 55,VF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton V,Lot: 1884,1000,1000,Nero,Denarius,NA,NA,NA,NA,RIC I 45,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton V,Lot: 1885,2000,3000,Nero,Denarius,NA,NA,NA,NA,RIC I 47,EF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton V,Lot: 1887,2500,2600,Nero,Denarius,NA,NA,NA,NA,RIC I 72,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XXII,Lot: 1022,7500,8000,Nero,Aureus,NA,NA,NA,NA,RIC I 29,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,Triton XXII,Lot: 1024,7500,6000,Nero,Aureus,NA,NA,NA,NA,RIC I 46,Good VF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XXII,Lot: 1025,5000,4000,Nero,Aureus,NA,NA,NA,NA,RIC I 52,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XXII,Lot: 1029,10000,16000,Nero,Aureus,NA,NA,NA,NA,RIC I 59,EF,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 109,Lot: 639,3000,3750,Nero,Aureus,NA,NA,NA,NA,RIC I 52,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 108,Lot: 578,5000,6500,Nero,Aureus,NA,NA,NA,NA,RIC I 46,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 108,Lot: 577,4000,6000,Nero,Aureus,NA,NA,NA,NA,RIC I 44,VF,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XXI,Lot: 719,7500,13000,Nero,Aureus,NA,NA,NA,NA,RIC I 33,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XXI,Lot: 723,7500,6500,Nero,Aureus,NA,NA,NA,NA,RIC I 36,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XXI,Lot: 724,5000,4250,Nero,Aureus,NA,NA,NA,NA,RIC I 63,EF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 106,Lot: 715,4000,3470,Nero,Aureus,NA,NA,NA,NA,RIC I 59,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 106,Lot: 714,3000,3500,Nero,Aureus,NA,NA,NA,NA,RIC I 52,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 106,Lot: 713,3000,3250,Nero,Aureus,NA,NA,NA,NA,RIC I 50,VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 825,3000,3000,Nero,Aureus,NA,NA,NA,NA,RIC I 52,VF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XX,Lot: 671,7500,6500,Nero,Aureus,NA,NA,NA,NA,RIC I 31,Good VF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XX,Lot: 672,5000,5500,Nero,Aureus,NA,NA,NA,NA,RIC I 52,Good VF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XX,Lot: 676,5000,4750,Nero,Aureus,NA,NA,NA,NA,RIC I 61,Good VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 103,Lot: 816,10000,11000,Nero,Aureus,NA,NA,NA,NA,RIC I 66,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 102,Lot: 876,3000,3000,Nero,Aureus,NA,NA,NA,NA,RIC I 59,VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 102,Lot: 874,3000,4750,Nero,Aureus,NA,NA,NA,NA,RIC I 46,VF,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XIX,Lot: 496,5000,7500,Nero,Aureus,NA,NA,NA,NA,RIC I 44,VF,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XIX,Lot: 499,10000,11000,Nero,Aureus,NA,NA,NA,NA,RIC I 66,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 97,Lot: 622,5000,5000,Nero,Aureus,NA,NA,NA,NA,RIC I 59,Good VF,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 97,Lot: 621,7500,4750,Nero,Aureus,NA,NA,NA,NA,RIC I 46,Good VF,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 97,Lot: 620,7500,6500,Nero,Aureus,NA,NA,NA,NA,RIC I 46,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 96,Lot: 757,2000,2300,Nero,Aureus,NA,NA,NA,NA,RIC I 23,VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVII,Lot: 656,10000,16000,Nero,Aureus,NA,NA,NA,NA,RIC I 46,EF,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVII,Lot: 657,10000,13000,Nero,Aureus,NA,NA,NA,NA,RIC I 52,Good VF,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 94,Lot: 1147,3000,3000,Nero,Aureus,NA,NA,NA,NA,RIC I 52,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVI,Lot: 1046,3000,5500,Nero,Aureus,NA,NA,NA,NA,RIC I 46,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 90,Lot: 1476,2000,3000,Nero,Aureus,NA,NA,NA,NA,RIC I 59,VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 90,Lot: 1475,4000,3500,Nero,Aureus,NA,NA,NA,NA,RIC I 59,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,Triton XV,Lot: 1497,5000,5500,Nero,Aureus,NA,NA,NA,NA,RIC I 44,Good VF,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 88,Lot: 1240,7500,16000,Nero,Aureus,NA,NA,NA,NA,RIC I 52,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,Triton XIV,Lot: 654,3000,4750,Nero,Aureus,NA,NA,NA,NA,RIC I 52,Good VF,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XIV,Lot: 655,1000,2400,Nero,Aureus,NA,NA,NA,NA,RIC I 52,Fine,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 85,Lot: 849,5000,5000,Nero,Aureus,NA,NA,NA,NA,RIC I 52,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,Triton XIII,Lot: 1435,3000,3250,Nero,Aureus,NA,NA,NA,NA,RIC I 16,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 79,Lot: 1072,10000,10000,Nero,Aureus,NA,NA,NA,NA,RIC I 19,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1730,5000,4250,Nero,Aureus,NA,NA,NA,NA,RIC I 46,Good VF,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XI,Lot: 894,10000,12000,Nero,Aureus,NA,NA,NA,NA,RIC I 52,Superb EF,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XI,Lot: 895,10000,8000,Nero,Aureus,NA,NA,NA,NA,RIC I 59,EF,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XI,Lot: 896,7500,24000,Nero,Aureus,NA,NA,NA,NA,RIC I 63,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 76,Lot: 1405,5000,5000,Nero,Aureus,NA,NA,NA,NA,RIC I 8,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 76,Lot: 3283,2000,3060,Nero,Aureus,NA,NA,NA,NA,RIC I 11,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 76,Lot: 3285,3000,5250,Nero,Aureus,NA,NA,NA,NA,RIC I 52,Good VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 76,Lot: 3286,2000,2450,Nero,Aureus,NA,NA,NA,NA,RIC I 50,Fine,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton X,Lot: 583,2500,3750,Nero,Aureus,NA,NA,NA,NA,RIC I 52,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 73,Lot: 853,2000,2500,Nero,Aureus,NA,NA,NA,NA,RIC I 16,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0 
PA,CNG 72,Lot: 1395,6000,7500,Nero,Aureus,NA,NA,NA,NA,RIC I 52,EF,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton IX,Lot: 1400,7500,9500,Nero,Aureus,NA,NA,NA,NA,RIC I 25,EF,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton IX,Lot: 1401,3000,4750,Nero,Aureus,NA,NA,NA,NA,RIC I 52,Good VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton IX,Lot: 1403,5000,6800,Nero,Aureus,NA,NA,NA,NA,RIC I 59,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 70,Lot: 878,2000,4800,Nero,Aureus,NA,NA,NA,NA,RIC I 46,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 70,Lot: 879,1500,1800,Nero,Aureus,NA,NA,NA,NA,RIC I 59,VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton VIII,Lot: 1101,1000,850,Nero,Denarius,NA,NA,NA,NA,RIC I 47,EF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton VIII,Lot: 1103,4000,3400,Nero,Aureus,NA,NA,NA,NA,RIC I 59,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 67,Lot: 1325,2500,1870,Nero,Aureus,NA,NA,NA,NA,RIC I 48,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 67,Lot: 1326,3000,1980,Nero,Aureus,NA,NA,NA,NA,RIC I 52,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 66,Lot: 1373,2500,3000,Nero,Aureus,NA,NA,NA,NA,RIC I 46,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 63,Lot: 1240,2000,1200,Nero,Aureus,NA,NA,NA,NA,RIC I 19,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 63,Lot: 1243,500,605,Nero,Aureus,NA,NA,NA,NA,RIC I 54,Fine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton VI,Lot: 825,4000,2400,Nero,Aureus,NA,NA,NA,NA,RIC I 63,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 61,Lot: 1649,1500,1350,Nero,Aureus,NA,NA,NA,NA,RIC I 46,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 61,Lot: 1650,2000,1250,Nero,Aureus,NA,NA,NA,NA,RIC I 52,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 61,Lot: 1651,500,500,Nero,Aureus,NA,NA,NA,NA,RIC I 52,Fine,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 60,Lot: 1531,750,750,Nero,Aureus,NA,NA,NA,NA,RIC I 27,Fine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 60,Lot: 1532,750,910,Nero,Aureus,NA,NA,NA,NA,RIC I 52,Fine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton V,Lot: 1883,4000,3250,Nero,Aureus,NA,NA,NA,NA,RIC I 63,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 109,Lot: 667,300,380,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC III 183,Choice EF,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XX,Lot: 741,500,500,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC III 137,Superb EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 99,Lot: 637,300,1900,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC III 181,Choice EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVIII,Lot: 1099,500,7000,Hadrian,Denarius,NA,NA,NA,NA,NA,EF,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0 
PA,Triton XVIII,Lot: 1100,1000,1200,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC II 417,Choice EF,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVIII,Lot: 1101,500,500,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC II 417,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVIII,Lot: 1107,500,400,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC III 290,EF,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 97,Lot: 666,300,360,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC III 137,EF,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 90,Lot: 1559,200,190,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC III 156,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 90,Lot: 1556,500,650,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC III 175,Superb EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 87,Lot: 1009,300,400,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC III 232,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 87,Lot: 1005,500,425,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC III 61,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 85,Lot: 912,200,420,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC III 202,EF,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 85,Lot: 71,150,390,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC III 85,Fine,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 84,Lot: 1040,200,350,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC III 137,Good VF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 84,Lot: 1031,300,420,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC III 73,Good VF,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 84,Lot: 1030,300,850,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC III -,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 84,Lot: 1025,150,150,Domitian,Denarius,NA,NA,NA,NA,RIC III 95,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0 
PA,CNG 81,Lot: 1033,300,500,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC III 177,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 81,Lot: 1035,300,325,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC III 232,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XII,Lot: 625,300,340,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC III 248,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1783,300,475,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC III 80,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 76,Lot: 1470,400,550,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC III 417,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton X,Lot: 632,300,425,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC III 137,FDC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 73,Lot: 915,200,300,Antoninus Pius,Denarius,NA,NA,NA,NA,RIC III 136,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
